,castTotalLikes,directorLikes,actor1likes,movieLikes,fbPosters,year,duration,genre,contentRating,criticReviews,userReviews,userVotes,rating
273,2762,34.0,760.0,946,1.0,2003.0,82.0,Adventure,PG,109.0,456.0,36033,3.8
274,12068,295.0,10000.0,0,1.0,2004.0,115.0,Action,PG-13,225.0,789.0,387632,7.1
275,19600,0.0,14000.0,0,1.0,2005.0,194.0,Action,R,239.0,942.0,217373,7.2
276,3382,50.0,979.0,0,0.0,1999.0,84.0,Adventure,PG,101.0,179.0,94172,5.9
277,2480,63.0,852.0,5000,0.0,2009.0,97.0,Animation,G,228.0,214.0,89351,7.1
278,14831,0.0,13000.0,153000,1.0,2015.0,151.0,Adventure,PG-13,568.0,1023.0,472488,8.1
280,34839,0.0,19000.0,0,1.0,2005.0,136.0,Action,PG-13,257.0,899.0,263329,6.9
281,3133,23.0,752.0,53,0.0,2001.0,104.0,Comedy,R,62.0,89.0,4102,4.4
282,29069,57.0,12000.0,0,1.0,2000.0,127.0,Action,PG-13,175.0,498.0,218341,6.5
283,6521,0.0,3000.0,21000,0.0,2000.0,171.0,Action,R,265.0,2368.0,982637,8.5
284,12546,14000.0,10000.0,0,0.0,2002.0,145.0,Action,PG-13,252.0,1331.0,399651,7.7
285,35672,0.0,11000.0,0,1.0,2002.0,174.0,Adventure,PG,232.0,858.0,387616,7.4
286,9125,258.0,6000.0,0,1.0,2006.0,144.0,Action,PG-13,400.0,2301.0,470483,8.0
287,2776,13000.0,1000.0,0,0.0,2001.0,119.0,Action,PG-13,230.0,1368.0,177725,5.7
288,2829,0.0,780.0,13000,0.0,1991.0,153.0,Action,R,210.0,983.0,744891,8.5
289,64599,0.0,40000.0,0,1.0,2009.0,140.0,Biography,R,357.0,585.0,230931,7.0
290,20354,0.0,18000.0,0,0.0,2007.0,176.0,Biography,R,300.0,458.0,324671,7.8
291,4528,0.0,2000.0,0,0.0,1994.0,141.0,Action,R,94.0,351.0,190439,7.2
292,19906,12000.0,18000.0,0,1.0,2009.0,106.0,Action,R,267.0,285.0,149998,6.4
293,24082,80.0,22000.0,0,10.0,2010.0,98.0,Comedy,PG-13,180.0,152.0,85531,5.5
294,20233,285.0,12000.0,16000,2.0,2010.0,116.0,Action,PG-13,265.0,316.0,189806,6.7
295,3454,55.0,1000.0,0,1.0,1996.0,115.0,Action,R,81.0,131.0,84424,6.1
296,40978,16000.0,29000.0,199000,1.0,2012.0,165.0,Drama,R,765.0,1193.0,955174,8.5
297,4842,21.0,2000.0,0,0.0,1996.0,91.0,Animation,G,80.0,230.0,102933,6.9
298,2039,10.0,558.0,0,1.0,2000.0,78.0,Adventure,G,141.0,297.0,128285,7.3
299,57881,165.0,26000.0,108000,3.0,2012.0,103.0,Action,R,383.0,474.0,246803,6.7
300,13679,226.0,12000.0,0,0.0,2004.0,131.0,Action,PG,193.0,692.0,255447,6.9
301,4487,14.0,3000.0,0,0.0,2006.0,104.0,Action,PG,170.0,1690.0,108076,5.1
302,1738,0.0,925.0,11000,0.0,2009.0,101.0,Adventure,PG,333.0,388.0,87677,6.8
303,21393,456.0,20000.0,24000,4.0,2015.0,111.0,Adventure,PG,256.0,186.0,39956,5.8
304,14552,77.0,14000.0,17000,2.0,2013.0,102.0,Adventure,PG,203.0,113.0,85833,6.7
305,55175,207.0,40000.0,25000,0.0,2010.0,103.0,Action,PG-13,321.0,374.0,176598,6.0
306,3903,0.0,1000.0,2000,0.0,1999.0,121.0,Action,R,174.0,524.0,89509,5.7
307,33160,380.0,29000.0,14000,0.0,2006.0,143.0,Adventure,R,166.0,657.0,400292,8.0
308,46057,17000.0,29000.0,138000,3.0,2013.0,240.0,Biography,R,606.0,1138.0,780588,8.2
309,2880,541.0,920.0,0,4.0,1995.0,121.0,Action,PG-13,144.0,539.0,190786,5.4
310,2031,719.0,660.0,0,0.0,1997.0,129.0,Action,R,192.0,1049.0,221521,7.2
311,22686,670.0,15000.0,124000,5.0,2012.0,172.0,Drama,R,511.0,828.0,284825,7.5
312,4286,0.0,2000.0,16000,1.0,2010.0,101.0,Action,PG,188.0,160.0,65785,7.0
313,3144,26.0,827.0,0,0.0,2004.0,87.0,Action,PG-13,212.0,660.0,87451,3.3
314,16235,420.0,12000.0,21000,0.0,2014.0,101.0,Action,PG-13,245.0,269.0,115687,6.0
315,26940,63.0,23000.0,0,0.0,2002.0,95.0,Adventure,PG,127.0,217.0,71527,7.1
316,10552,52.0,8000.0,0,1.0,2009.0,102.0,Adventure,PG-13,167.0,224.0,52029,5.4
317,52610,385.0,26000.0,56000,15.0,2014.0,131.0,Action,PG-13,320.0,351.0,127258,6.1
318,3962,19.0,1000.0,37000,1.0,2015.0,114.0,Action,PG-13,163.0,163.0,33953,5.3
319,1195,6.0,490.0,881,0.0,2005.0,94.0,Comedy,PG,78.0,239.0,40751,2.2
320,28328,2000.0,26000.0,27000,0.0,2015.0,122.0,Action,PG-13,289.0,161.0,71782,7.0
321,6161,31.0,3000.0,416,1.0,2002.0,95.0,Action,PG-13,66.0,164.0,20295,3.8
322,13761,521.0,13000.0,0,1.0,2010.0,115.0,Action,R,266.0,261.0,110364,6.9
323,309,20.0,144.0,33000,0.0,2015.0,88.0,Adventure,G,208.0,155.0,27918,7.2
324,1722,342.0,623.0,578,0.0,1997.0,110.0,Drama,PG,97.0,263.0,18697,7.3
325,15972,208.0,12000.0,0,5.0,2001.0,130.0,Action,PG-13,202.0,890.0,248045,6.3
326,47657,17000.0,29000.0,0,3.0,2002.0,216.0,Crime,R,233.0,1166.0,314033,7.5
327,23240,611.0,23000.0,13000,2.0,2011.0,146.0,Drama,R,136.0,130.0,38690,7.6
328,25590,9.0,12000.0,0,0.0,2007.0,85.0,Animation,PG,154.0,112.0,54077,6.8
329,13748,0.0,11000.0,0,1.0,2004.0,93.0,Comedy,PG-13,169.0,407.0,49739,5.2
330,4270,0.0,2000.0,10000,0.0,2001.0,152.0,Drama,R,200.0,1103.0,292022,7.7
331,9271,116.0,8000.0,18000,0.0,2012.0,85.0,Comedy,R,255.0,177.0,106790,6.2
332,39319,0.0,14000.0,18000,2.0,1997.0,126.0,Action,PG-13,173.0,742.0,343274,7.7
333,4555,127.0,962.0,0,4.0,2010.0,146.0,Comedy,R,221.0,293.0,59581,4.3
334,3372,10.0,2000.0,0,1.0,2000.0,89.0,Adventure,PG,82.0,139.0,58300,6.9
335,25354,20.0,22000.0,14000,0.0,2012.0,88.0,Adventure,PG,233.0,139.0,145321,6.6
336,4671,0.0,2000.0,56000,1.0,2015.0,105.0,Drama,PG,343.0,322.0,103737,7.0
337,2370,0.0,873.0,16000,1.0,2009.0,135.0,Drama,PG-13,308.0,593.0,125109,6.7
338,5641,475.0,1000.0,11000,0.0,2003.0,100.0,Adventure,G,301.0,866.0,692482,8.2
339,6434,0.0,5000.0,16000,2.0,2003.0,192.0,Action,PG-13,328.0,3189.0,1215718,8.9
340,23052,0.0,16000.0,10000,1.0,2002.0,172.0,Action,PG-13,294.0,2417.0,1100446,8.7
341,17098,44.0,12000.0,16000,4.0,2014.0,102.0,Action,PG-13,175.0,154.0,54501,5.5
342,12150,165.0,11000.0,0,1.0,2001.0,100.0,Action,PG-13,199.0,824.0,157016,5.7
343,54031,0.0,40000.0,37000,1.0,2014.0,119.0,Drama,PG-13,355.0,462.0,172707,6.3
344,2574,394.0,693.0,0,0.0,2001.0,92.0,Action,PG-13,198.0,1236.0,219501,5.9
345,13118,81.0,11000.0,47000,0.0,2011.0,105.0,Action,PG-13,529.0,646.0,403836,7.6
346,1614,70.0,770.0,0,0.0,2008.0,107.0,Adventure,PG,198.0,125.0,68935,6.6
347,15481,212.0,13000.0,66000,2.0,2013.0,101.0,Action,R,412.0,503.0,165618,5.3
348,5780,102.0,2000.0,701,0.0,2004.0,137.0,Drama,PG-13,106.0,267.0,16832,6.0
349,1901,663.0,1000.0,0,0.0,2004.0,115.0,Action,PG,283.0,815.0,479166,8.0
350,3611,212.0,1000.0,1000,3.0,1995.0,124.0,Action,PG-13,61.0,169.0,21102,5.6
351,14024,0.0,8000.0,9000,0.0,2010.0,118.0,Adventure,PG,217.0,419.0,141179,5.9
352,12998,188.0,10000.0,0,0.0,1997.0,98.0,Adventure,PG-13,175.0,289.0,403014,7.3
353,21275,487.0,15000.0,0,2.0,1999.0,82.0,Adventure,G,191.0,515.0,385871,7.9
354,25780,12000.0,18000.0,18000,1.0,2010.0,98.0,Action,PG-13,316.0,326.0,149947,6.8
355,664,420.0,191.0,0,2.0,2001.0,90.0,Action,PG-13,127.0,394.0,160440,6.6
356,12890,0.0,11000.0,0,0.0,2000.0,130.0,Drama,PG-13,185.0,683.0,98403,6.6
357,1227,97.0,622.0,0,1.0,2009.0,90.0,Animation,PG,191.0,156.0,152601,7.0
358,1258,107.0,835.0,0,0.0,2009.0,94.0,Action,PG,188.0,132.0,166791,7.0
359,5095,0.0,3000.0,70000,1.0,2013.0,114.0,Adventure,PG,362.0,515.0,236421,7.3
360,15419,368.0,13000.0,0,0.0,2000.0,94.0,Action,PG-13,181.0,643.0,145350,5.5
361,45648,17000.0,29000.0,29000,0.0,2006.0,151.0,Crime,R,352.0,2054.0,873649,8.5
362,4478,7.0,2000.0,12000,0.0,1998.0,88.0,Adventure,G,143.0,222.0,171792,7.5
363,23484,0.0,21000.0,0,3.0,2008.0,121.0,Action,R,308.0,577.0,307539,7.0
364,20388,21000.0,18000.0,54000,1.0,2011.0,158.0,Crime,R,517.0,632.0,330152,7.8
365,14274,323.0,13000.0,0,1.0,1995.0,128.0,Action,R,148.0,346.0,299258,7.6
366,23996,0.0,21000.0,20000,3.0,2009.0,128.0,Action,PG-13,415.0,621.0,477300,7.6
367,13379,335.0,11000.0,0,2.0,2016.0,141.0,Adventure,PG-13,1.0,1.0,57,6.1
368,15237,21.0,12000.0,0,0.0,2001.0,95.0,Action,PG,146.0,289.0,72591,6.8
369,38450,12.0,35000.0,0,0.0,2015.0,92.0,Adventure,PG,70.0,53.0,9418,5.0
370,14165,0.0,10000.0,0,0.0,2008.0,121.0,Drama,PG-13,269.0,440.0,183247,7.1
371,13446,221.0,11000.0,0,0.0,2008.0,113.0,Action,PG-13,198.0,380.0,156348,5.5
372,35367,0.0,22000.0,39000,0.0,2015.0,106.0,Action,PG-13,253.0,342.0,89770,5.6
373,6217,14000.0,3000.0,11000,0.0,2001.0,146.0,Adventure,PG-13,281.0,2153.0,238747,7.1
374,2622,50.0,691.0,988,0.0,2003.0,88.0,Comedy,PG,122.0,179.0,32049,4.9
375,12289,0.0,11000.0,15000,2.0,1997.0,150.0,Drama,PG,159.0,611.0,200556,7.4
376,2356,719.0,833.0,0,0.0,2000.0,119.0,Action,R,180.0,628.0,101834,5.7
377,2100,521.0,591.0,0,1.0,2005.0,128.0,Crime,PG-13,227.0,411.0,86152,6.4
378,10882,87.0,8000.0,28000,0.0,2013.0,106.0,Adventure,PG,183.0,204.0,86627,5.9
379,33154,101.0,18000.0,0,1.0,2003.0,117.0,Action,PG-13,157.0,316.0,102747,5.5
380,23031,209.0,11000.0,15000,6.0,2016.0,129.0,Action,PG-13,196.0,139.0,40862,6.9
381,475,176.0,192.0,0,0.0,1997.0,116.0,Action,PG-13,64.0,184.0,52136,6.2
382,12499,12000.0,11000.0,0,2.0,2001.0,114.0,Action,R,142.0,361.0,121259,7.0
383,4902,0.0,3000.0,0,0.0,2000.0,114.0,Adventure,PG,181.0,949.0,60467,5.6
384,12071,107.0,11000.0,19000,0.0,2011.0,96.0,Adventure,G,240.0,186.0,165333,7.0
385,55254,0.0,49000.0,0,0.0,1999.0,132.0,Comedy,PG,93.0,362.0,87785,6.8
386,5062,81.0,3000.0,2000,0.0,1997.0,104.0,Action,PG-13,84.0,181.0,58227,5.4
387,26088,79.0,11000.0,979,0.0,1997.0,111.0,Action,R,66.0,114.0,45602,6.1
388,15149,0.0,14000.0,0,1.0,2002.0,138.0,Drama,PG-13,136.0,278.0,49311,6.7
389,1261,128.0,596.0,41000,3.0,2015.0,100.0,Action,PG-13,369.0,695.0,110486,4.3
390,2024,468.0,919.0,0,0.0,1982.0,129.0,Adventure,R,166.0,337.0,113065,6.9
391,2523,2000.0,680.0,0,0.0,2005.0,144.0,Biography,PG-13,201.0,529.0,148238,8.0
392,2728,96.0,887.0,788,0.0,2010.0,110.0,Action,PG,47.0,24.0,2508,4.4
393,13808,378.0,12000.0,0,0.0,2003.0,140.0,Drama,PG-13,175.0,455.0,57661,7.3
394,26239,101.0,22000.0,0,0.0,1996.0,113.0,Action,PG-13,114.0,395.0,144053,6.3
395,45327,357.0,23000.0,14000,2.0,2001.0,106.0,Action,PG-13,187.0,988.0,272223,6.7
396,15838,0.0,15000.0,23000,1.0,2000.0,143.0,Adventure,PG-13,221.0,1051.0,394317,7.7
397,70996,750.0,49000.0,0,0.0,2006.0,108.0,Animation,PG,206.0,548.0,132501,6.5
398,14161,521.0,13000.0,0,1.0,2004.0,108.0,Action,PG-13,239.0,806.0,348232,7.8
399,23603,249.0,11000.0,0,1.0,1997.0,124.0,Action,R,142.0,393.0,146134,6.4
400,13028,0.0,11000.0,0,4.0,2001.0,116.0,Crime,PG-13,186.0,845.0,402645,7.8
401,27694,545.0,14000.0,19000,8.0,2011.0,110.0,Action,PG-13,228.0,254.0,88542,5.8
402,37142,266.0,12000.0,28000,2.0,2012.0,91.0,Animation,PG,256.0,168.0,164148,7.1
403,662,36.0,283.0,0,2.0,2007.0,107.0,Animation,PG,222.0,399.0,142496,7.1
405,36237,79.0,18000.0,19000,1.0,2012.0,115.0,Action,R,298.0,276.0,166693,6.8
406,4182,36.0,2000.0,372,1.0,2000.0,100.0,Adventure,G,84.0,77.0,26413,4.8
407,3768,420.0,2000.0,0,5.0,2011.0,104.0,Action,PG-13,236.0,194.0,110073,6.2
408,17423,278.0,14000.0,19000,3.0,2006.0,138.0,Comedy,PG-13,157.0,483.0,182757,6.9
409,11951,12000.0,10000.0,0,4.0,1998.0,140.0,Action,R,81.0,415.0,188116,7.3
410,15226,278.0,11000.0,0,2.0,2009.0,120.0,Comedy,R,187.0,214.0,69860,6.6
411,43499,0.0,14000.0,0,3.0,2007.0,122.0,Crime,PG-13,238.0,288.0,256928,6.9
412,6081,28.0,4000.0,863,1.0,2006.0,83.0,Adventure,PG,107.0,100.0,65270,6.2
413,22226,168.0,14000.0,49000,2.0,2014.0,139.0,Adventure,PG-13,459.0,713.0,341058,6.7
414,5103,218.0,5000.0,0,1.0,2001.0,131.0,Drama,R,187.0,662.0,188887,7.6
415,16930,532.0,12000.0,0,1.0,2003.0,104.0,Action,PG-13,151.0,255.0,82731,6.7
416,2407,323.0,670.0,0,1.0,1993.0,130.0,Action,PG-13,80.0,257.0,106528,6.2
417,2380,252.0,879.0,0,1.0,2005.0,145.0,Drama,PG-13,229.0,548.0,119286,7.3
418,1235,681.0,584.0,0,5.0,2006.0,104.0,Action,PG-13,158.0,378.0,179500,6.0
419,2707,6.0,1000.0,0,1.0,2011.0,97.0,Adventure,PG,190.0,78.0,35446,7.1
420,23950,102.0,12000.0,10000,0.0,1998.0,178.0,Drama,PG-13,98.0,703.0,169023,7.1
421,1460,99.0,672.0,941,1.0,2002.0,108.0,Action,R,135.0,339.0,61417,5.5
422,1476,189.0,813.0,0,0.0,1979.0,123.0,Comedy,R,84.0,146.0,19228,7.8
423,11454,763.0,8000.0,18000,1.0,2012.0,106.0,Adventure,PG,382.0,208.0,70838,5.6
424,12687,1000.0,10000.0,36000,0.0,2010.0,112.0,Action,PG-13,393.0,522.0,273921,7.5
425,1439,36.0,894.0,0,0.0,2003.0,135.0,Action,PG-13,149.0,466.0,77029,5.4
426,2818,88.0,611.0,374,1.0,2000.0,109.0,Comedy,PG-13,94.0,171.0,39391,4.3
427,6355,67.0,4000.0,0,3.0,2002.0,86.0,Adventure,PG,138.0,521.0,71424,4.9
428,578,38.0,409.0,46000,0.0,2012.0,95.0,Action,R,432.0,588.0,203458,7.1
429,12700,153.0,11000.0,7000,1.0,2006.0,107.0,Comedy,PG-13,173.0,685.0,246492,6.4
430,2662,0.0,875.0,0,0.0,1982.0,130.0,Comedy,R,127.0,211.0,29932,6.9
431,3326,62.0,975.0,0,0.0,2010.0,82.0,Action,PG,91.0,63.0,10233,4.3
432,21863,218.0,17000.0,0,0.0,2008.0,88.0,Action,PG-13,238.0,488.0,243053,6.1
433,3632,0.0,3000.0,3000,0.0,2008.0,120.0,Action,PG-13,345.0,342.0,208422,7.0
434,36928,21000.0,21000.0,12000,0.0,2007.0,162.0,Crime,R,377.0,589.0,301279,7.7
435,5839,55.0,3000.0,0,1.0,2000.0,123.0,Action,PG-13,170.0,289.0,100001,5.9
436,21276,293.0,11000.0,0,1.0,2003.0,101.0,Comedy,PG-13,191.0,604.0,296904,6.7
437,46355,13000.0,26000.0,57000,9.0,2010.0,113.0,Action,R,424.0,741.0,270226,6.5
438,12760,0.0,10000.0,0,0.0,1996.0,110.0,Action,PG-13,154.0,378.0,300542,7.1
439,49942,378.0,34000.0,140000,0.0,2012.0,142.0,Adventure,PG-13,673.0,1959.0,701607,7.3
440,16143,480.0,14000.0,56000,0.0,2011.0,102.0,Comedy,R,383.0,402.0,375879,6.5
441,2899,13000.0,920.0,0,0.0,1992.0,126.0,Action,PG-13,153.0,610.0,215255,7.0
442,22813,12.0,13000.0,0,1.0,2006.0,83.0,Adventure,PG,166.0,250.0,127345,6.8
443,3112,255.0,1000.0,0,0.0,2002.0,85.0,Adventure,PG,180.0,367.0,117212,7.2
444,23907,56.0,12000.0,0,0.0,2006.0,97.0,Comedy,G,120.0,102.0,27838,6.4
445,22750,75.0,11000.0,0,0.0,1998.0,120.0,Action,PG-13,125.0,493.0,135601,6.1
446,25220,23.0,13000.0,22000,7.0,2013.0,116.0,Action,PG-13,234.0,205.0,125036,6.7
447,13693,88.0,11000.0,0,11.0,2005.0,113.0,Comedy,PG-13,134.0,316.0,130070,6.4
448,4073,31.0,1000.0,0,0.0,2011.0,87.0,Adventure,G,91.0,56.0,22838,4.4
449,39269,221.0,12000.0,14000,4.0,2013.0,101.0,Comedy,PG-13,139.0,255.0,107817,5.4
450,44798,88.0,13000.0,0,1.0,2008.0,110.0,Action,PG-13,265.0,380.0,168172,6.5
451,22679,278.0,18000.0,0,1.0,2003.0,128.0,Comedy,PG-13,145.0,402.0,91092,6.7
452,29585,17000.0,29000.0,53000,0.0,2010.0,138.0,Mystery,R,490.0,964.0,786092,8.1
453,9913,91.0,4000.0,0,2.0,2008.0,88.0,Comedy,PG-13,141.0,124.0,48500,5.6
454,1804,77.0,1000.0,0,1.0,2005.0,91.0,Adventure,PG,163.0,269.0,103022,6.3
455,17087,610.0,12000.0,11000,0.0,1997.0,138.0,Action,R,155.0,535.0,283967,7.3
456,12831,163.0,11000.0,0,0.0,2008.0,99.0,Comedy,PG,144.0,116.0,72326,6.1
457,16828,0.0,15000.0,0,0.0,2002.0,117.0,Crime,R,226.0,1009.0,200359,7.7
458,16325,221.0,11000.0,19000,1.0,2011.0,117.0,Comedy,PG-13,204.0,203.0,172878,6.4
460,15362,165.0,12000.0,0,6.0,1997.0,123.0,Action,R,139.0,339.0,225282,6.8
461,5637,154.0,3000.0,0,3.0,2008.0,118.0,Action,PG-13,215.0,318.0,150764,6.6
462,61110,333.0,22000.0,0,3.0,2003.0,154.0,Adventure,R,198.0,674.0,118483,7.2
463,44797,117.0,18000.0,20000,0.0,2010.0,118.0,Action,R,325.0,560.0,227072,6.9
464,50005,10.0,49000.0,0,1.0,1997.0,90.0,Comedy,PG,53.0,64.0,63625,5.2
465,17786,101.0,14000.0,0,0.0,1999.0,113.0,Fantasy,PG-13,167.0,805.0,58184,4.9
466,15001,30.0,13000.0,0,1.0,1996.0,88.0,Adventure,PG,46.0,123.0,112167,6.3
467,1267,189.0,1000.0,0,0.0,2006.0,93.0,Adventure,PG,147.0,424.0,65499,5.6
468,22194,301.0,18000.0,0,0.0,2008.0,104.0,Drama,PG-13,276.0,698.0,139423,5.5
469,8355,503.0,8000.0,0,1.0,1997.0,135.0,Action,R,80.0,162.0,76099,6.7
470,20411,452.0,11000.0,82000,4.0,2014.0,134.0,Action,R,406.0,701.0,303185,7.6
471,12729,425.0,11000.0,0,2.0,1998.0,98.0,Action,PG-13,97.0,164.0,60910,5.7
472,4394,40.0,3000.0,0,0.0,2010.0,80.0,Adventure,PG,143.0,100.0,16385,4.6
473,14261,21.0,13000.0,4000,0.0,2002.0,83.0,Adventure,G,106.0,216.0,44143,7.0
474,5392,153.0,3000.0,0,1.0,2011.0,102.0,Comedy,PG,178.0,127.0,44662,5.2
475,12186,81.0,10000.0,0,0.0,1998.0,130.0,Action,PG-13,102.0,370.0,58402,5.1
476,20056,438.0,18000.0,0,1.0,2004.0,129.0,Drama,R,209.0,363.0,86422,6.6
477,1753,69.0,898.0,91,0.0,1997.0,117.0,Drama,PG-13,19.0,40.0,666,7.0
478,26839,266.0,12000.0,16000,0.0,2015.0,89.0,Animation,PG,152.0,97.0,56501,6.7
480,814,11.0,340.0,607,0.0,1999.0,74.0,Animation,G,129.0,186.0,27543,7.3
481,1919,25.0,891.0,3000,0.0,2002.0,96.0,Action,PG-13,124.0,615.0,103787,5.9
482,10731,31.0,9000.0,0,0.0,1998.0,114.0,Action,PG,35.0,88.0,22955,5.6
483,25942,57.0,20000.0,0,4.0,2001.0,99.0,Action,R,166.0,543.0,155532,6.5
484,2864,258.0,2000.0,951,1.0,2005.0,129.0,Action,PG,137.0,244.0,71574,5.9
485,49631,25.0,49000.0,32000,1.0,1998.0,113.0,Drama,PG-13,121.0,619.0,83560,7.0
486,25190,65.0,11000.0,0,0.0,2000.0,90.0,Comedy,PG-13,87.0,237.0,80639,5.3
487,27114,0.0,13000.0,0,2.0,2005.0,118.0,Action,PG-13,233.0,492.0,98472,5.9
488,22590,13000.0,20000.0,0,3.0,1996.0,106.0,Action,PG-13,132.0,405.0,172217,6.3
490,14831,93.0,12000.0,0,2.0,1997.0,117.0,Action,R,95.0,182.0,55913,6.9
491,18132,84.0,13000.0,0,5.0,2009.0,89.0,Action,PG-13,258.0,252.0,151424,6.3
492,1825,79.0,981.0,0,1.0,2000.0,145.0,Drama,PG-13,162.0,315.0,45231,7.3
493,25126,357.0,13000.0,0,0.0,1996.0,114.0,Action,PG-13,61.0,101.0,53132,5.8
494,1971,43.0,882.0,0,0.0,2013.0,87.0,Adventure,PG,113.0,66.0,8913,5.2
495,971,64.0,743.0,0,0.0,2000.0,119.0,Action,PG-13,174.0,1308.0,65464,2.4
496,5593,287.0,3000.0,665,4.0,2003.0,91.0,Adventure,PG,101.0,160.0,24183,5.7
497,619,252.0,529.0,0,4.0,2009.0,118.0,Drama,PG-13,205.0,232.0,37446,5.8
498,43887,503.0,23000.0,0,0.0,2003.0,116.0,Action,PG-13,123.0,457.0,53057,5.6
499,4346,0.0,766.0,0,1.0,1997.0,177.0,Action,R,79.0,376.0,56403,6.0
500,2521,750.0,1000.0,964,0.0,1998.0,97.0,Adventure,G,61.0,216.0,24868,5.8
501,16922,42.0,14000.0,21000,0.0,2015.0,106.0,Action,PG-13,202.0,117.0,58752,6.0
502,2,14.0,2.0,995,1.0,2000.0,106.0,Action,PG-13,145.0,348.0,47612,5.7
503,683,0.0,563.0,941,0.0,2006.0,94.0,Adventure,PG,101.0,64.0,25843,6.0
504,152,63.0,67.0,0,0.0,2009.0,104.0,Documentary,G,113.0,42.0,7630,7.8
505,1890,0.0,1000.0,785,0.0,2005.0,102.0,Action,PG-13,113.0,301.0,16474,4.2
506,1099,545.0,795.0,20000,0.0,2014.0,105.0,Action,PG-13,272.0,308.0,84508,5.6
507,370,0.0,163.0,138,0.0,2015.0,89.0,Animation,PG,3.0,1.0,230,4.4
508,2827,2000.0,1000.0,29000,0.0,2001.0,135.0,Biography,PG-13,205.0,1171.0,610568,8.2
509,6458,28.0,2000.0,17000,0.0,1994.0,73.0,Adventure,G,186.0,656.0,644348,8.5
510,27842,62.0,14000.0,0,3.0,2012.0,94.0,Action,PG,178.0,133.0,67296,5.8
511,848,18.0,622.0,15000,0.0,2013.0,95.0,Animation,PG,169.0,85.0,64387,6.5
512,35867,420.0,22000.0,0,0.0,2002.0,124.0,Crime,R,210.0,764.0,204063,7.2
513,36925,394.0,24000.0,0,1.0,2004.0,136.0,Action,PG-13,140.0,345.0,67856,6.7
514,27405,221.0,14000.0,0,2.0,2011.0,91.0,Comedy,PG,156.0,264.0,60370,3.4
515,25296,309.0,23000.0,0,5.0,2003.0,107.0,Action,PG-13,150.0,370.0,191912,5.9
516,30230,54.0,12000.0,31000,1.0,2015.0,108.0,Adventure,PG,119.0,64.0,28276,7.8
517,2323,101.0,1000.0,0,2.0,2007.0,99.0,Sci-Fi,PG-13,232.0,273.0,65037,5.9
518,28050,5.0,22000.0,413,0.0,2000.0,92.0,Adventure,PG,49.0,197.0,16611,4.1
519,4782,11.0,1000.0,36000,0.0,2016.0,87.0,Animation,PG,165.0,155.0,24407,6.8
520,4714,45.0,1000.0,0,3.0,2003.0,110.0,Action,PG-13,202.0,786.0,141533,5.8
521,11905,275.0,7000.0,56000,0.0,2013.0,98.0,Animation,PG,306.0,284.0,286877,7.5
522,16785,776.0,10000.0,16000,0.0,1996.0,154.0,Action,PG-13,185.0,856.0,430055,6.9
523,1635,14000.0,610.0,0,0.0,1997.0,129.0,Action,PG-13,177.0,552.0,278362,6.5
524,1777,35.0,851.0,0,0.0,2005.0,86.0,Adventure,PG,181.0,385.0,266636,6.9
525,16479,0.0,16000.0,17000,0.0,2006.0,109.0,Drama,R,372.0,1206.0,361767,7.9
526,21397,0.0,20000.0,0,0.0,2000.0,104.0,Action,PG-13,290.0,1401.0,452928,7.4
527,25763,335.0,11000.0,0,0.0,2008.0,110.0,Action,R,316.0,713.0,299852,6.7
528,15999,0.0,12000.0,51000,1.0,1996.0,136.0,Action,R,122.0,415.0,259492,7.4
529,1815,107.0,835.0,0,0.0,2006.0,115.0,Action,PG,164.0,253.0,194249,6.9
530,12952,88.0,11000.0,11000,2.0,2004.0,99.0,Comedy,PG-13,147.0,456.0,266103,6.8
531,1673,163.0,719.0,0,9.0,2007.0,117.0,Comedy,PG,219.0,401.0,98693,6.7
532,1970,212.0,613.0,893,0.0,2004.0,125.0,Horror,R,167.0,308.0,28635,5.1
533,5320,16.0,2000.0,509,0.0,1999.0,110.0,Action,PG,70.0,231.0,36491,4.1
534,13312,255.0,11000.0,105000,6.0,2013.0,125.0,Crime,PG-13,384.0,629.0,447979,7.3
535,28497,221.0,12000.0,12000,4.0,2010.0,102.0,Comedy,PG-13,179.0,311.0,181443,6.0
536,16199,14000.0,15000.0,16000,0.0,2004.0,128.0,Comedy,PG-13,151.0,596.0,303864,7.3
538,5174,87.0,3000.0,1000,4.0,2009.0,100.0,Comedy,PG,107.0,57.0,16271,5.4
539,3424,258.0,867.0,0,0.0,2000.0,124.0,Action,PG-13,134.0,379.0,49536,5.9
540,60646,0.0,22000.0,0,1.0,2007.0,102.0,Biography,R,269.0,289.0,88451,7.1
541,63165,10.0,22000.0,0,0.0,2004.0,90.0,Adventure,PG,143.0,288.0,132415,6.0
542,2856,386.0,912.0,0,0.0,2006.0,130.0,Drama,PG-13,241.0,503.0,55901,6.5
544,15889,473.0,12000.0,0,4.0,2005.0,118.0,Comedy,PG-13,161.0,323.0,59435,5.7
545,2529,14000.0,745.0,0,0.0,2005.0,163.0,Drama,R,298.0,824.0,176936,7.6
546,16580,845.0,13000.0,0,1.0,2003.0,142.0,Action,R,89.0,394.0,93494,6.6
547,25206,126.0,19000.0,0,2.0,2010.0,100.0,Action,PG-13,140.0,120.0,72867,5.4
548,15735,0.0,15000.0,43000,2.0,2015.0,116.0,Action,PG-13,362.0,360.0,175960,7.3
